system:time_start,ssm
"May 31, 2018",6.261
"Jun 3, 2018",5.327
"Jun 6, 2018",13.197
"Jun 9, 2018",9.301
"Jun 12, 2018",8.071
"Jun 15, 2018",7.041
"Jun 18, 2018",6.837
"Jun 21, 2018",5.11
"Jun 24, 2018",5.751
"Jun 27, 2018",6.098
"Jun 30, 2018",6.176
"Jul 3, 2018",5.83
"Jul 6, 2018",5.419
"Jul 9, 2018",5.444
"Jul 12, 2018",4.891
"Jul 15, 2018",4.676
"Jul 18, 2018",4.984
"Jul 21, 2018",4.408
"Jul 24, 2018",3.043
"Jul 27, 2018",3.095
"Jul 30, 2018",7.736
"Aug 2, 2018",4.319
"Aug 5, 2018",3.095
"Aug 8, 2018",2.312
"Aug 11, 2018",2.915
"Aug 14, 2018",2.118
"Aug 17, 2018",1.799
"Aug 20, 2018",4.596
"Aug 23, 2018",4.169
"Aug 26, 2018",6.392
"Aug 29, 2018",10.981
"Sep 1, 2018",6.463
"Sep 4, 2018",6.028
"Sep 7, 2018",4.954
"Sep 10, 2018",4.301
"Sep 13, 2018",4.178
"Sep 16, 2018",2.831
"Sep 19, 2018",1.855
"Sep 22, 2018",7.712
"Sep 25, 2018",2.418
"Sep 28, 2018",2.01
"Oct 1, 2018",1.927
"Oct 4, 2018",1.85
"Oct 7, 2018",1.782
"Oct 10, 2018",3.846
"Oct 13, 2018",3.908
"Oct 16, 2018",3.837
"Oct 19, 2018",4.021
"Oct 22, 2018",3.685
"Oct 25, 2018",3.921
"Oct 28, 2018",5.482
"Oct 31, 2018",4.108
"Nov 3, 2018",3.359
"Nov 6, 2018",3.052
"Nov 9, 2018",2.321
"Nov 12, 2018",2.955
"Nov 15, 2018",3.661
"Nov 18, 2018",5.211
"Nov 21, 2018",3.568
"Nov 24, 2018",2.375
"Nov 27, 2018",1.997
"Nov 30, 2018",1.832
"Dec 3, 2018",3.708
"Dec 6, 2018",3.347
"Dec 9, 2018",6.137
"Dec 12, 2018",7.212
"Dec 15, 2018",5.469
"Dec 18, 2018",4.12
"Dec 21, 2018",2.958
"Dec 24, 2018",2.593
"Dec 27, 2018",2.554
"Dec 30, 2018",2.136
"Jan 2, 2019",1.822
"Jan 5, 2019",1.997
"Jan 8, 2019",1.782
"Jan 11, 2019",1.782
"Jan 14, 2019",1.782
"Jan 17, 2019",1.782
"Jan 20, 2019",1.782
"Jan 23, 2019",1.782
"Jan 26, 2019",1.782
"Jan 29, 2019",1.782
"Feb 1, 2019",1.782
"Feb 4, 2019",1.782
"Feb 7, 2019",1.782
"Feb 10, 2019",1.782
"Feb 13, 2019",1.782
"Feb 16, 2019",1.782
"Feb 19, 2019",1.782
"Feb 22, 2019",1.782
"Feb 25, 2019",1.782
"Feb 28, 2019",1.782
"Mar 3, 2019",1.782
"Mar 6, 2019",1.997
"Mar 9, 2019",1.782
"Mar 12, 2019",1.782
"Mar 15, 2019",1.782
"Mar 18, 2019",1.782
"Mar 21, 2019",1.782
"Mar 24, 2019",1.784
"Mar 27, 2019",1.961
"Mar 30, 2019",2.064
"Apr 2, 2019",1.782
"Apr 5, 2019",1.782
"Apr 8, 2019",1.782
"Apr 11, 2019",1.782
"Apr 14, 2019",1.782
"Apr 17, 2019",1.782
"Apr 20, 2019",1.782
"Apr 23, 2019",8.989
"Apr 26, 2019",9.838
"Apr 29, 2019",4.789
"May 2, 2019",4.497
"May 5, 2019",6.196
"May 8, 2019",4.351
"May 11, 2019",4.375
"May 14, 2019",4.702
"May 17, 2019",2.5
