system:time_start,LST_Day_1km
"Dec 4, 2017","15,190.136"
"Dec 5, 2017","14,718.872"
"Dec 6, 2017","15,273.425"
"Dec 7, 2017",
"Dec 8, 2017",
"Dec 9, 2017","15,113.807"
"Dec 10, 2017","14,835.604"
"Dec 11, 2017","15,126.219"
"Dec 12, 2017",
"Dec 13, 2017","15,390.937"
"Dec 14, 2017",
"Dec 15, 2017","15,174.916"
"Dec 16, 2017","14,476"
"Dec 17, 2017","15,220.1"
"Dec 18, 2017","15,334.959"
"Dec 19, 2017",
"Dec 20, 2017","15,487.945"
"Dec 21, 2017","15,065.477"
"Dec 22, 2017","15,378.461"
"Dec 23, 2017","15,208.151"
"Dec 24, 2017","15,151.995"
"Dec 25, 2017",
"Dec 26, 2017","15,165.494"
"Dec 27, 2017","15,563.154"
"Dec 28, 2017",
"Dec 29, 2017","15,509.004"
"Dec 30, 2017","15,209.304"
"Dec 31, 2017","15,405.407"
"Jan 1, 2018","15,413.467"
"Jan 2, 2018","15,204.647"
"Jan 3, 2018",
"Jan 4, 2018",
"Jan 5, 2018",
"Jan 6, 2018",
"Jan 7, 2018",
"Jan 8, 2018","15,219.706"
"Jan 9, 2018","15,260.125"
"Jan 10, 2018","15,223.254"
"Jan 11, 2018",
"Jan 12, 2018","14,632"
"Jan 13, 2018",
"Jan 14, 2018","15,617.184"
"Jan 15, 2018","15,327.798"
"Jan 16, 2018","15,464.526"
"Jan 17, 2018","15,462.537"
"Jan 18, 2018","15,332.872"
"Jan 19, 2018","15,619.907"
"Jan 20, 2018",
"Jan 21, 2018","15,707.474"
"Jan 22, 2018","15,192.409"
"Jan 23, 2018","15,644.988"
"Jan 24, 2018","15,525.708"
"Jan 25, 2018",
"Jan 26, 2018","15,417.752"
"Jan 27, 2018","15,192.54"
"Jan 28, 2018","15,600.791"
"Jan 29, 2018",
"Jan 30, 2018","15,671.509"
"Jan 31, 2018","15,164.243"
"Feb 1, 2018","15,548.234"
"Feb 2, 2018","15,545.274"
"Feb 3, 2018","15,530.948"
"Feb 4, 2018","15,742.278"
"Feb 5, 2018",
"Feb 6, 2018","15,717.015"
"Feb 7, 2018","15,240.988"
"Feb 8, 2018","15,776.802"
"Feb 9, 2018","15,182.381"
"Feb 10, 2018",
"Feb 11, 2018","15,684.415"
"Feb 12, 2018","15,324.584"
"Feb 13, 2018","15,737.649"
"Feb 14, 2018",
"Feb 15, 2018","15,742.788"
"Feb 16, 2018","15,452.792"
"Feb 17, 2018","15,554.446"
"Feb 18, 2018","15,569.401"
"Feb 19, 2018","15,093.796"
"Feb 20, 2018","15,598.483"
"Feb 21, 2018",
"Feb 22, 2018","15,896.098"
"Feb 23, 2018","15,533.91"
"Feb 24, 2018",
"Feb 25, 2018","15,683.979"
"Feb 26, 2018","15,655.423"
"Feb 27, 2018","15,769.001"
"Feb 28, 2018","15,354"
"Mar 1, 2018","15,210.812"
"Mar 2, 2018",
"Mar 3, 2018",
"Mar 4, 2018",
"Mar 5, 2018",
"Mar 6, 2018",
"Mar 7, 2018","15,066.966"
"Mar 8, 2018","15,508.578"
"Mar 9, 2018",
"Mar 10, 2018","15,589.933"
"Mar 11, 2018",
"Mar 12, 2018",
"Mar 13, 2018",
"Mar 14, 2018",
"Mar 15, 2018",
"Mar 16, 2018",
"Mar 17, 2018","15,041.191"
"Mar 18, 2018",
"Mar 19, 2018",
"Mar 20, 2018",
"Mar 21, 2018",
"Mar 22, 2018","15,038.6"
"Mar 23, 2018","15,119.773"
"Mar 24, 2018","15,301.091"
"Mar 25, 2018",
"Mar 26, 2018",
"Mar 27, 2018","14,560"
"Mar 28, 2018","14,721.81"
"Mar 29, 2018","15,013"
"Mar 30, 2018",
"Mar 31, 2018","15,169.43"
"Apr 1, 2018","14,950.117"
"Apr 2, 2018",
"Apr 3, 2018",
"Apr 4, 2018","15,063.017"
"Apr 5, 2018",
"Apr 6, 2018",
"Apr 7, 2018","14,733.569"
"Apr 8, 2018",
"Apr 9, 2018",
"Apr 10, 2018",
"Apr 11, 2018","14,621"
"Apr 12, 2018","14,504.888"
"Apr 13, 2018","15,014.752"
"Apr 14, 2018",
"Apr 15, 2018",
"Apr 16, 2018","14,936.371"
"Apr 17, 2018",
"Apr 18, 2018","15,048.145"
"Apr 19, 2018",
"Apr 20, 2018","15,062.101"
"Apr 21, 2018",
"Apr 22, 2018",
"Apr 23, 2018",
"Apr 24, 2018",
"Apr 25, 2018",
"Apr 26, 2018",
"Apr 27, 2018","14,827.383"
"Apr 28, 2018","14,845.96"
"Apr 29, 2018","14,788.956"
"Apr 30, 2018","14,653"
"May 1, 2018",
"May 2, 2018",
"May 3, 2018","14,734.034"
"May 4, 2018",
"May 5, 2018",
"May 6, 2018","14,474.54"
"May 7, 2018","14,825.193"
"May 8, 2018",
"May 9, 2018","14,787.49"
"May 10, 2018","14,779.346"
"May 11, 2018",
"May 12, 2018",
"May 13, 2018","15,055.743"
"May 14, 2018",
"May 15, 2018",
"May 16, 2018","14,740.51"
"May 17, 2018",
"May 18, 2018","14,938.072"
"May 19, 2018","14,676.966"
"May 20, 2018","14,797.094"
"May 21, 2018",
"May 22, 2018",
"May 23, 2018",
"May 24, 2018",
"May 25, 2018","14,791.841"
"May 26, 2018","14,767.597"
"May 27, 2018","14,862.01"
"May 28, 2018",
"May 29, 2018","14,975.808"
"May 30, 2018","14,839.626"
"May 31, 2018","14,461.032"
"Jun 1, 2018","14,894.592"
"Jun 2, 2018","14,849.824"
"Jun 3, 2018","14,947.268"
"Jun 4, 2018",
"Jun 5, 2018",
"Jun 6, 2018",
"Jun 7, 2018","14,602.308"
"Jun 8, 2018",
"Jun 9, 2018",
"Jun 10, 2018","14,564.052"
"Jun 11, 2018","14,820.535"
"Jun 12, 2018","14,719.322"
"Jun 13, 2018",
"Jun 14, 2018","14,563.562"
"Jun 15, 2018","14,627.581"
"Jun 16, 2018","14,720.021"
"Jun 17, 2018","14,788.314"
"Jun 18, 2018",
"Jun 19, 2018","14,472.545"
"Jun 20, 2018",
"Jun 21, 2018",
"Jun 22, 2018",
"Jun 23, 2018","14,937.74"
"Jun 24, 2018","14,393.568"
"Jun 25, 2018",
"Jun 26, 2018","14,624"
"Jun 27, 2018",
"Jun 28, 2018","14,889.334"
"Jun 29, 2018",
"Jun 30, 2018","14,810.138"
"Jul 1, 2018","14,840.417"
"Jul 2, 2018",
"Jul 3, 2018","14,411.965"
"Jul 4, 2018",
"Jul 5, 2018","14,786.106"
"Jul 6, 2018",
"Jul 7, 2018","14,647.151"
"Jul 8, 2018",
"Jul 9, 2018","14,829.801"
"Jul 10, 2018","14,632.779"
"Jul 11, 2018",
"Jul 12, 2018","14,754.569"
"Jul 13, 2018","14,633.03"
"Jul 14, 2018",
"Jul 15, 2018",
"Jul 16, 2018","14,826.559"
"Jul 17, 2018","14,831.868"
"Jul 18, 2018",
"Jul 19, 2018","14,792.544"
"Jul 20, 2018",
"Jul 21, 2018",
"Jul 22, 2018","14,603.715"
"Jul 23, 2018","14,829.395"
"Jul 24, 2018",
"Jul 25, 2018",
"Jul 26, 2018",
"Jul 27, 2018","14,875.619"
"Jul 28, 2018","14,858.864"
"Jul 29, 2018",
"Jul 30, 2018","14,858.029"
"Jul 31, 2018",
"Aug 1, 2018","14,798.462"
"Aug 2, 2018","14,789.964"
"Aug 3, 2018","14,937.615"
"Aug 4, 2018","14,821.742"
"Aug 5, 2018","14,727.737"
"Aug 6, 2018","14,830.176"
"Aug 7, 2018","14,654.656"
"Aug 8, 2018","14,984.693"
"Aug 9, 2018",
"Aug 10, 2018","15,081.325"
"Aug 11, 2018","14,805.133"
"Aug 12, 2018","14,948.313"
"Aug 13, 2018","14,724.236"
"Aug 14, 2018","14,854.485"
"Aug 15, 2018","15,031.706"
"Aug 16, 2018",
"Aug 17, 2018","14,874.188"
"Aug 18, 2018",
"Aug 19, 2018",
"Aug 20, 2018",
"Aug 21, 2018",
"Aug 22, 2018",
"Aug 23, 2018",
"Aug 24, 2018","14,813.835"
"Aug 25, 2018",
"Aug 26, 2018","14,940.966"
"Aug 27, 2018",
"Aug 28, 2018","14,741.556"
"Aug 29, 2018","14,722.989"
"Aug 30, 2018",
"Aug 31, 2018","14,933.142"
"Sep 1, 2018",
"Sep 2, 2018","15,013.377"
"Sep 3, 2018","14,787.203"
"Sep 4, 2018",
"Sep 5, 2018","14,858.519"
"Sep 6, 2018","14,938.444"
"Sep 7, 2018","15,010.251"
"Sep 8, 2018","14,954.371"
"Sep 9, 2018","15,152.429"
"Sep 10, 2018",
"Sep 11, 2018","15,325.51"
"Sep 12, 2018",
"Sep 13, 2018",
"Sep 14, 2018","15,159.241"
"Sep 15, 2018","15,113.57"
"Sep 16, 2018","15,296.035"
"Sep 17, 2018",
"Sep 18, 2018","15,434.828"
"Sep 19, 2018","14,876.86"
"Sep 20, 2018","15,300.202"
"Sep 21, 2018","15,138.925"
"Sep 22, 2018","15,098.707"
"Sep 23, 2018","15,120.034"
"Sep 24, 2018","14,922.671"
"Sep 25, 2018","15,285.222"
"Sep 26, 2018",
"Sep 27, 2018","15,442.978"
"Sep 28, 2018",
"Sep 29, 2018",
"Sep 30, 2018","15,211.73"
"Oct 1, 2018","15,107.932"
"Oct 2, 2018","15,414.367"
"Oct 3, 2018",
"Oct 4, 2018","15,411.432"
"Oct 5, 2018","14,919.261"
"Oct 6, 2018","15,431.48"
"Oct 7, 2018","15,111.329"
"Oct 8, 2018",
"Oct 9, 2018","15,091.254"
"Oct 10, 2018",
"Oct 11, 2018","15,360.065"
"Oct 12, 2018",
"Oct 13, 2018","15,409.896"
"Oct 14, 2018","15,097.691"
"Oct 15, 2018","15,237.801"
"Oct 16, 2018","15,343.262"
"Oct 17, 2018",
"Oct 18, 2018",
"Oct 19, 2018",
"Oct 20, 2018","14,892.766"
"Oct 21, 2018","14,956.529"
"Oct 22, 2018",
"Oct 23, 2018","14,531.219"
"Oct 24, 2018","15,013.559"
"Oct 25, 2018","14,432.907"
"Oct 26, 2018",
"Oct 27, 2018",
"Oct 28, 2018",
"Oct 29, 2018","14,996.395"
"Oct 30, 2018",
"Oct 31, 2018","14,665.046"
"Nov 1, 2018","14,785.266"
"Nov 2, 2018",
"Nov 3, 2018",
"Nov 4, 2018",
"Nov 5, 2018","15,083.106"
"Nov 6, 2018","14,607"
"Nov 7, 2018","15,283.112"
"Nov 8, 2018","15,174.071"
"Nov 9, 2018","14,928.469"
"Nov 10, 2018",
"Nov 11, 2018",
"Nov 12, 2018","15,246.302"
"Nov 13, 2018",
"Nov 14, 2018","15,113.251"
"Nov 15, 2018","14,960.651"
"Nov 16, 2018","15,300.371"
"Nov 17, 2018",
"Nov 18, 2018",
"Nov 19, 2018","14,889.828"
"Nov 20, 2018",
"Nov 21, 2018","15,065.122"
"Nov 22, 2018",
"Nov 23, 2018","15,169.123"
"Nov 24, 2018","15,189.307"
"Nov 25, 2018","15,237.166"
"Nov 26, 2018",
"Nov 27, 2018",
"Nov 28, 2018",
"Nov 29, 2018",
"Nov 30, 2018","14,768.591"
"Dec 1, 2018",
"Dec 2, 2018",
"Dec 3, 2018","15,026.003"
"Dec 4, 2018",
"Dec 5, 2018","15,098.999"
"Dec 6, 2018",
"Dec 7, 2018","15,463.007"
"Dec 8, 2018",
"Dec 9, 2018",
"Dec 10, 2018",
"Dec 11, 2018",
"Dec 12, 2018","14,302.865"
"Dec 13, 2018",
"Dec 14, 2018","14,565.953"
"Dec 15, 2018",
"Dec 16, 2018","15,310.076"
"Dec 17, 2018","15,179.546"
"Dec 18, 2018","15,336.277"
"Dec 19, 2018",
"Dec 20, 2018",
"Dec 21, 2018","15,371.33"
"Dec 22, 2018",
"Dec 23, 2018","15,392.107"
"Dec 24, 2018","15,033.786"
"Dec 25, 2018","15,422.469"
"Dec 26, 2018","15,247.481"
"Dec 27, 2018","15,307.906"
"Dec 28, 2018","14,920.829"
"Dec 29, 2018","14,985.651"
"Dec 30, 2018","15,305.473"
"Dec 31, 2018",
"Jan 1, 2019","15,420.609"
"Jan 2, 2019","14,937.914"
"Jan 3, 2019","15,268.477"
"Jan 4, 2019",
"Jan 5, 2019",
"Jan 6, 2019","15,407.652"
"Jan 7, 2019",
"Jan 8, 2019","14,575"
"Jan 9, 2019","15,263.048"
"Jan 10, 2019","15,375.039"
"Jan 11, 2019","14,858.48"
"Jan 12, 2019","15,254.5"
"Jan 13, 2019","15,454.799"
"Jan 14, 2019","15,074.978"
"Jan 15, 2019",
"Jan 16, 2019",
"Jan 17, 2019","15,537.587"
"Jan 18, 2019","14,783.79"
"Jan 19, 2019","15,475.191"
"Jan 20, 2019","15,462.171"
"Jan 21, 2019","15,181.79"
"Jan 22, 2019","15,606.928"
"Jan 23, 2019",
"Jan 24, 2019","15,647.613"
"Jan 25, 2019","15,252.369"
"Jan 26, 2019","15,459.715"
"Jan 27, 2019","15,354.284"
"Jan 28, 2019","15,469.074"
"Jan 29, 2019","15,570.215"
"Jan 30, 2019","15,417.902"
