system:time_start,ssm
"Jun 24, 2018",12.206
"Jun 27, 2018",10.293
"Jun 30, 2018",9.468
"Jul 3, 2018",9.073
"Jul 6, 2018",7.881
"Jul 9, 2018",7.582
"Jul 12, 2018",6.85
"Jul 15, 2018",6.952
"Jul 18, 2018",6.104
"Jul 21, 2018",5.618
"Jul 24, 2018",5.18
"Jul 27, 2018",4.802
"Jul 30, 2018",4.606
"Aug 2, 2018",3.986
"Aug 5, 2018",3.727
"Aug 8, 2018",3.464
"Aug 11, 2018",3.369
"Aug 14, 2018",3.164
"Aug 17, 2018",3.326
"Aug 20, 2018",3.159
"Aug 23, 2018",10.611
"Aug 26, 2018",9.143
"Aug 29, 2018",8.754
"Sep 1, 2018",7.726
"Sep 4, 2018",6.201
"Sep 7, 2018",5.377
"Sep 10, 2018",4.547
"Sep 13, 2018",4.171
"Sep 16, 2018",4.121
"Sep 19, 2018",3.52
"Sep 22, 2018",4.039
"Sep 25, 2018",3.508
"Sep 28, 2018",3.49
"Oct 1, 2018",3.06
"Oct 4, 2018",3.138
"Oct 7, 2018",2.967
"Oct 10, 2018",2.817
"Oct 13, 2018",6.007
"Oct 16, 2018",5.569
"Oct 19, 2018",3.876
"Oct 22, 2018",3.486
"Oct 25, 2018",6.678
"Oct 28, 2018",6.42
"Oct 31, 2018",4.407
"Nov 3, 2018",4.335
"Nov 6, 2018",3.879
"Nov 9, 2018",7.14
"Nov 12, 2018",4.597
"Nov 15, 2018",3.989
"Nov 18, 2018",4.023
"Nov 21, 2018",3.538
"Nov 24, 2018",3.429
"Nov 27, 2018",3.323
"Nov 30, 2018",3.267
"Dec 3, 2018",3.194
"Dec 6, 2018",3.009
"Dec 9, 2018",9.183
"Dec 12, 2018",6.685
"Dec 15, 2018",4.973
"Dec 18, 2018",4.361
"Dec 21, 2018",4.068
"Dec 24, 2018",3.695
"Dec 27, 2018",3.669
"Dec 30, 2018",3.945
"Jan 2, 2019",3.886
"Jan 5, 2019",3.394
"Jan 8, 2019",3.312
"Jan 11, 2019",3.169
"Jan 14, 2019",3.11
"Jan 17, 2019",2.836
"Jan 20, 2019",2.734
"Jan 23, 2019",2.599
"Jan 26, 2019",2.485
"Jan 29, 2019",2.361
"Feb 1, 2019",2.253
"Feb 4, 2019",2.16
"Feb 7, 2019",2.092
"Feb 10, 2019",2.079
"Feb 13, 2019",2.073
"Feb 16, 2019",2.079
"Feb 19, 2019",2.498
"Feb 22, 2019",2.234
"Feb 25, 2019",2.288
"Feb 28, 2019",2.099
"Mar 3, 2019",2.298
"Mar 6, 2019",2.538
"Mar 9, 2019",2.384
"Mar 12, 2019",2.243
"Mar 15, 2019",2.299
"Mar 18, 2019",2.136
"Mar 21, 2019",2.073
"Mar 24, 2019",2.073
"Mar 27, 2019",5.584
"Mar 30, 2019",2.869
"Apr 2, 2019",2.587
"Apr 5, 2019",2.526
"Apr 8, 2019",2.436
"Apr 11, 2019",2.647
"Apr 14, 2019",2.405
"Apr 17, 2019",2.276
"Apr 20, 2019",2.394
"Apr 23, 2019",13.757
"Apr 26, 2019",6.492
"Apr 29, 2019",5.154
"May 2, 2019",4.499
"May 5, 2019",4.024
"May 8, 2019",3.937
"May 11, 2019",3.398
"May 14, 2019",3.387
"May 17, 2019",3.111
