system:time_start,LST_Day_1km
"May 1, 2019","15,051.046"
"May 2, 2019","14,978"
"May 3, 2019","15,021"
"May 4, 2019","15,157.915"
"May 5, 2019",
"May 6, 2019","15,044.393"
"May 7, 2019",
"May 8, 2019",
"May 9, 2019","15,079.395"
"May 10, 2019",
"May 11, 2019",
"May 12, 2019","14,626"
"May 13, 2019","14,961.269"
"May 14, 2019","14,493.522"
"May 15, 2019",
"May 16, 2019",
"May 17, 2019","14,886"
"May 18, 2019","15,074.742"
"May 19, 2019","14,846"
"May 20, 2019","14,931"
"May 21, 2019","14,987"
"May 22, 2019","14,865"
