lat,lon,time,rel_orbit,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100,sample_101,sample_102,sample_103,sample_104,sample_105,sample_106,sample_107,sample_108,sample_109,sample_110,sample_111,sample_112,sample_113,sample_114,sample_115,sample_116,sample_117,sample_118,sample_119,sample_120,sample_121,sample_122,sample_123,sample_124,sample_125,sample_126,sample_127
-24.302961,34.291534999999996,2016-12-27 07:27:06.276971,277,3.0960,4.1820,2.9290,2.8150,2.9080,2.2510,2.3080,1.8010,1.8710,1.9140,1.7450,1.7860,1.7360,1.7510,1.6180,1.8380,1.7280,1.7890,1.6890,1.7500,1.7630,2.0270,1.6460,1.9110,2.0150,2.1230,2.2160,2.1440,2.3930,2.5180,2.8620,2.9590,2.6700,2.7180,3.0910,3.3660,3.5640,3.6100,3.6300,3.9510,4.5100,4.0380,4.0910,3.8470,3.6310,4.3720,5.0630,5.3160,6.7920,7.8950,11.1350,13.4330,25.7460,27.4130,19.3670,14.8390,16.2590,16.3650,18.5480,18.3540,19.7150,22.0050,25.8300,26.0350,34.6600,47.6260,73.2010,81.9490,60.3810,37.4950,34.8200,36.4580,35.3190,33.5510,41.5870,37.8800,51.2800,76.5620,72.8760,97.1470,84.7510,96.0400,92.0340,79.4210,63.7260,70.1690,99.4560,134.0620,131.4190,146.7360,415.2950,1716.9770,1051.4400,312.6810,116.4900,60.8260,45.5190,23.9170,26.3920,24.5890,18.4550,20.5230,21.0690,15.2490,14.4260,16.5590,13.0640,16.2950,17.9780,30.9910,36.7380,41.8970,61.1390,115.2960,97.5780,77.9430,52.0510,56.0670,55.7850,57.8140,42.9410,29.4790,54.9160,32.9810,14.9210,8.2160,5.5050,4.2310
-24.304087,34.294481,2017-12-13 07:27:09.000968,277,11.4670,11.4210,10.5480,10.0970,9.6230,10.2120,10.4220,9.4310,8.7930,8.1750,9.6290,10.4210,10.0620,9.4600,8.9390,8.8480,9.9980,10.6490,9.6260,10.8610,8.8250,9.1310,10.7130,10.4550,11.1860,10.9520,12.3800,11.5830,9.4840,13.6590,14.7050,14.3940,13.5420,14.0750,15.0240,15.5790,15.0760,16.2490,15.5520,16.3780,16.2990,16.1420,17.2570,18.6090,17.6500,17.5110,21.0440,19.9300,22.5890,20.2530,28.9380,28.4260,40.5220,69.1230,56.8640,55.6160,45.1990,41.9050,51.0260,52.6640,66.7610,84.3280,80.0570,98.5890,112.9210,183.0950,242.2020,405.1180,358.9240,274.1530,214.3520,173.6130,136.2300,139.6470,152.8700,212.1880,182.0080,149.6310,143.7390,109.7990,124.2950,125.0430,119.1250,96.7080,111.8060,151.5280,148.6490,107.3470,99.9700,94.4320,100.1920,67.3680,57.1860,52.4910,50.1170,51.2850,45.4310,37.3640,36.4020,42.8070,36.0170,47.4060,41.2190,40.3070,67.1970,55.0400,52.8070,43.2940,50.8250,69.2980,49.6750,38.5470,46.2030,51.2340,48.7060,45.3530,47.4360,38.0430,38.0210,24.6520,19.5030,22.1900,14.4150,11.1080,7.9240,6.0500,5.4930,1.0450
-24.303466,34.291506,2017-05-11 07:27:14.714469,277,3.2720,3.0640,2.9660,2.6090,2.7790,2.9000,2.8270,2.6670,2.7910,2.4660,2.7000,2.9450,2.8640,2.3710,2.7610,2.9670,2.6480,2.8600,2.4550,2.9500,2.5650,2.6940,3.0030,2.8870,2.9910,3.4350,3.4960,3.7820,4.0640,4.1670,4.3130,4.6600,4.3730,4.7850,5.2380,5.0150,4.7440,5.3500,6.2580,5.3610,5.2290,5.1060,6.1980,6.1560,6.1390,5.6730,6.1990,6.3610,6.6550,7.7630,8.9760,14.8260,20.0110,16.7960,13.3860,12.3710,12.4010,13.6030,18.5440,15.2620,15.2280,14.1320,18.8590,23.7050,20.9840,33.4070,48.4960,54.9170,46.8600,39.1140,45.5500,37.5780,28.4700,29.7930,32.0400,38.3740,51.3840,50.6690,72.4440,64.7580,77.6970,74.2020,129.2960,90.2830,48.0350,37.9280,46.0260,56.2050,40.4270,57.6470,142.8960,1276.6080,2533.2580,203.5180,63.8780,41.8360,21.9210,16.2700,17.2060,14.5500,13.4020,11.8240,9.4230,9.5190,10.4910,10.5190,9.4380,8.0000,8.9950,11.0820,14.0620,16.6190,22.0660,19.7640,17.0480,11.2140,8.1890,7.8880,12.0560,9.6620,6.6040,6.0400,6.7510,3.0480,2.3530,1.8500,1.0630,0.9150
-24.302854,34.306318,2016-09-02 19:58:18.254974,170,34.5470,37.4370,34.2560,29.6620,28.8450,31.6120,28.4600,30.0430,28.4050,31.7210,35.0740,41.5960,56.6480,69.4400,74.0620,78.6670,107.7480,134.7370,218.3050,268.4740,300.2680,375.2960,268.3680,167.0240,136.7930,129.7970,133.4720,176.7870,246.7780,258.1090,305.7420,370.9420,451.9870,427.0790,434.6500,284.7230,264.1220,262.9570,430.1630,5425.5160,1930.3140,394.7650,139.1560,83.6200,64.8780,76.3800,63.7210,58.8840,54.3390,54.9010,58.8260,57.3540,81.7630,84.3120,94.7960,122.5090,188.6300,170.2320,149.1430,170.8130,275.8290,317.6380,387.7340,480.6790,808.0500,280.1150,109.7240,85.7560,67.8800,52.4910,50.2920,41.7550,43.4820,42.0030,44.6900,40.2100,35.0980,37.9940,40.9200,36.7480,35.4560,41.3080,32.9880,39.0510,40.2760,30.8520,42.5130,33.3420,39.5410,37.0960,37.6390,42.8510,40.1140,36.1390,39.4330,32.6900,34.9780,29.0700,25.7410,24.1240,24.9010,23.5600,17.1020,16.6360,20.4380,18.2540,16.9090,15.8070,11.7910,13.8240,16.4900,15.7610,15.8490,16.7330,20.9620,23.6700,30.9680,40.9120,71.1520,23.9150,13.2590,13.8720,15.0440,12.2950,17.6480,16.0930,19.5980,8.5370
-24.30672,34.299355999999996,2018-09-28 19:58:30.349278,170,28.1650,30.5800,31.6140,33.8730,33.8440,30.3010,31.7810,31.8450,33.4080,33.1390,39.1010,38.1820,34.3690,38.0700,42.6370,43.7110,52.3470,71.6110,58.5870,73.4910,92.1490,133.0300,236.2570,255.1700,237.1710,297.8120,366.5340,441.5490,488.8530,542.5120,638.8330,510.5430,496.8710,423.4180,330.3550,332.6140,317.4940,232.9340,255.5360,240.9960,342.1060,210.3090,181.4410,149.0620,151.0290,202.7180,160.0810,133.8210,111.9880,137.0510,105.1040,106.7420,173.4790,288.5180,572.2660,490.5010,307.2350,111.7410,78.5640,61.7930,60.9930,53.0860,52.0530,40.4730,51.6440,44.4930,51.2740,45.3660,47.9800,50.3690,44.9400,45.8140,42.7960,54.8640,47.3540,70.0580,65.0190,84.6810,59.3410,48.0460,43.9080,43.0950,47.7030,48.5270,63.9580,51.4730,50.8810,52.3520,41.2480,35.1490,35.1510,28.6600,31.1570,34.7340,31.4980,48.3670,85.9910,75.3750,74.5390,81.9280,103.1380,97.6470,46.0020,29.1450,30.3370,21.2020,22.7830,21.1000,20.8370,22.7800,20.6470,17.9020,14.2850,13.5160,12.5500,13.8260,14.3680,15.6940,15.2020,11.5440,7.3340,9.0430,10.4590,8.3600,7.7930,6.5650,6.0030,4.4230
-24.306545999999997,34.298238,2018-12-18 19:58:25.448107,170,22.9830,25.9820,27.6850,25.0100,26.7160,29.3320,22.0180,25.6350,28.0540,25.6940,26.8830,29.9040,28.5960,28.4260,36.6960,33.0560,35.8870,42.8330,55.7440,51.7240,80.4740,98.1180,153.4740,272.7310,331.3030,334.1040,375.6130,370.9540,630.8040,732.9450,662.0230,628.4980,525.1880,429.6790,402.7060,310.0190,326.7030,257.6100,204.6690,209.6260,310.7880,242.4630,201.3910,164.7510,133.2180,145.4850,144.9480,257.6830,211.9590,160.6490,147.4020,229.2760,353.6690,900.8150,815.8940,362.2050,144.7600,108.2250,71.3950,66.9870,59.9630,55.8760,50.8100,49.5200,49.7640,54.6420,55.2480,60.7260,45.1170,50.1790,46.8840,47.4790,51.6340,61.9280,74.0980,69.5240,89.8790,82.1490,57.7190,57.9360,52.7960,65.1180,74.6250,56.1640,62.5250,56.1990,46.5250,44.0390,35.6720,33.7360,29.1390,29.9490,37.0910,40.8580,53.1220,71.8720,63.0410,70.1250,96.0880,97.1740,57.5130,32.1280,35.2400,28.8340,24.6560,24.5430,24.1960,21.7100,20.3310,22.9090,18.3670,16.8200,15.7110,14.4410,13.5920,15.7360,13.4450,10.2140,11.4950,12.7420,11.8160,9.2290,10.2020,9.3510,10.1880,8.6090,8.0650,3.8680
-24.307692,34.301152,2018-05-24 07:27:16.848730,277,8.8550,7.7200,6.6060,7.2580,7.7290,5.5600,7.0940,5.9120,6.4400,6.3070,6.0240,6.4340,6.3560,6.1780,6.3220,5.8960,6.0350,6.9490,5.5540,6.8430,6.9670,6.0310,5.7980,6.7220,6.7940,6.9730,7.3510,6.5980,7.6210,7.5390,6.8850,7.1550,7.3550,7.1840,6.8740,8.8780,8.5270,7.6290,9.1710,9.2650,11.0760,10.3870,10.4160,11.8710,9.9610,10.5250,10.3390,11.3750,11.4740,11.3640,12.7190,13.1690,13.3750,12.5770,13.4260,15.0450,13.9180,17.1210,26.8790,29.4990,28.3110,26.3320,30.6860,36.5170,39.6780,40.6550,50.2300,52.5470,67.2540,72.9690,109.8490,132.1380,213.8090,269.4330,244.8000,216.4130,180.7070,144.2950,138.2270,120.7020,100.9050,124.6310,107.1130,85.9930,101.4630,127.5150,170.7190,378.0330,1526.9510,4726.7200,844.1230,234.7460,131.4190,105.0830,92.8630,91.6220,126.8470,104.4050,141.3260,218.1310,284.0720,243.1020,247.3100,142.0970,94.3110,66.2730,45.0820,54.6090,46.6250,44.2400,43.4680,24.4560,28.5000,19.6010,20.8170,16.2750,22.0950,19.2020,18.9510,15.9820,13.9450,10.5590,6.9040,5.8480,2.9160,1.9760,0.6380,0.2160
-24.302374,34.286339999999996,2017-06-07 07:27:17.086664,277,2.2690,2.1310,1.9520,1.9400,1.8970,2.0440,1.9910,2.1940,2.0470,2.1040,2.0080,1.8420,1.8600,1.8920,2.1450,1.7250,1.8460,2.3270,2.1540,2.3590,2.2650,2.6310,2.5860,2.8440,3.3920,3.0440,2.9520,3.1170,3.5360,3.4100,3.8730,3.4070,4.3740,3.8760,4.0940,4.0850,4.6330,4.4010,5.2530,4.1710,4.7090,3.8400,5.2810,5.2180,6.2560,6.5080,11.0060,14.3710,11.6020,10.5910,10.2220,10.4990,14.0510,9.1420,10.4150,12.3770,12.2270,11.3850,16.8640,15.4580,14.6600,16.4280,19.2020,27.6120,33.0930,43.1790,26.3390,38.2670,23.0140,21.9680,22.1030,24.2540,25.0070,23.7170,26.1350,21.0700,24.7970,35.6660,41.0220,29.7430,23.6850,20.9510,20.4090,16.2820,17.6760,21.0360,15.1550,19.7160,17.7130,23.9150,47.4170,359.3650,540.9170,57.0740,26.2900,16.0570,10.7700,9.4810,8.3990,8.6130,5.5740,4.7490,5.3990,4.7140,4.2690,4.8160,5.2170,4.4060,3.6850,4.7060,4.6860,6.1220,4.3480,3.5330,5.1960,6.0120,7.0330,8.4200,7.3510,5.7520,3.7830,3.7470,3.1330,2.3960,1.5750,1.6730,0.6440,0.2920
-24.305646,34.292847,2019-02-18 07:27:16.991401,277,2.7960,2.4050,2.0920,2.4900,2.0040,2.1570,2.1270,1.9700,1.7000,1.7140,1.7110,1.9340,1.7380,1.7570,1.8420,1.8490,1.8070,1.6270,1.9560,1.6590,2.0630,1.9220,1.9280,2.1370,2.0800,2.2520,2.2200,2.5430,2.2670,2.4910,2.4930,2.6460,2.4390,2.2050,2.5780,3.2760,2.7900,3.1240,3.3840,2.8520,3.1240,3.4070,3.4290,3.4380,3.7080,3.6840,3.9850,4.5090,5.2810,9.8070,10.5570,11.1830,8.8960,8.4410,9.0270,11.9750,10.2630,10.1460,12.1500,13.7090,15.6890,20.9920,24.1720,31.7580,37.0030,39.8550,43.0250,64.9490,88.3660,64.7550,62.8350,52.8730,56.8520,73.9890,65.8350,41.6050,69.6950,64.5530,57.9570,49.7220,56.5540,65.5280,67.7520,54.5120,74.4110,62.7580,65.4330,92.5530,281.1550,1167.2690,714.9590,124.9160,56.2420,36.3780,28.2480,21.5980,17.0530,17.7520,15.5890,12.8770,19.4610,26.3320,30.8740,31.5030,39.6870,43.4170,54.5520,74.9620,101.9050,76.4890,78.4310,74.9890,54.0160,35.7110,28.2800,26.2110,25.9920,24.2420,22.1830,18.4320,22.6010,10.9960,9.0940,5.2580,3.1150,2.3510,0.9160,0.2640
-24.303592,34.29248,2017-11-16 07:27:12.516871,277,2.9330,2.4710,2.7260,2.5360,2.2160,1.8180,1.5170,1.6170,1.5330,1.6560,1.5070,1.5070,1.5070,1.2680,1.5900,1.3160,1.4390,1.5500,1.4680,1.3740,1.2780,1.3010,1.4330,1.7300,1.6850,1.5760,1.6710,2.0240,1.8000,2.0610,2.0050,2.1040,2.3430,2.2470,1.7030,2.6010,2.4500,2.7230,2.4340,2.3390,2.5280,2.8910,3.2010,3.3280,3.0900,3.2730,3.3650,3.5060,3.3210,3.4800,4.3620,5.2190,7.8720,10.7800,11.9030,12.1010,9.1360,8.7380,10.8520,12.6690,15.8500,15.6170,16.8500,24.4260,30.7680,34.0340,42.0990,63.5960,90.0850,105.4940,67.7200,42.5430,45.4390,40.3930,41.2030,49.0080,41.8610,68.1850,75.0600,54.0040,67.2590,61.7360,43.7060,40.1420,47.6310,103.8240,73.5440,69.3850,78.9660,56.1130,56.0160,96.0340,660.6940,127.4540,35.9630,30.6440,22.2730,20.3920,17.1710,13.5270,18.5260,14.8710,15.3010,19.5300,10.4100,11.2880,13.4830,14.2870,18.2530,18.3540,12.9470,10.1330,11.3180,20.6740,27.2000,22.8060,31.1400,56.8120,39.7990,48.6940,29.0040,39.9720,32.4520,20.3100,9.7130,6.5790,4.0840,2.7320
-24.302946,34.303145,2017-01-15 19:58:20.909910,170,7.6980,9.0660,10.2890,9.8950,11.0170,10.6130,12.4290,12.1630,25.7200,51.4450,116.4020,45.0540,38.8910,48.9370,43.5910,23.2300,35.2730,35.1190,57.8010,70.5920,69.4230,77.3740,69.1520,66.9950,55.4890,52.6410,74.6720,73.5900,77.8060,97.3530,85.4440,66.8740,113.5280,76.1560,119.1270,234.5810,328.4440,771.2150,3711.1240,1002.5120,294.7890,123.4880,56.4760,45.4820,32.0840,27.2390,18.4030,21.5760,21.2470,23.2420,34.4460,62.7210,46.1210,43.3240,52.5950,62.5660,88.0760,123.6540,244.8150,82.2090,44.4660,22.1560,17.0250,12.2240,8.9780,9.3280,9.2330,8.5200,9.0210,8.8170,8.5480,9.8510,8.8980,9.3360,10.2920,8.4400,7.5260,9.1020,10.3880,8.4500,10.4090,10.7990,11.8510,9.9410,10.4900,8.6620,7.8360,6.7130,8.5670,7.7680,5.6750,6.0930,4.8210,5.6160,5.0480,5.0560,4.6030,4.7870,4.7950,4.5370,4.4060,3.7400,5.2310,4.5370,4.2330,5.7790,6.3930,9.0940,12.3840,20.3540,10.6520,6.0430,3.0340,2.3210,2.3720,2.2750,2.1120,1.8030,2.1060,1.8880,1.9230,1.2150,1.1540,0.9680,0.8520,0.6820,0.6600,0.2530
-24.303214,34.304882,2017-02-11 19:58:20.948487,170,29.4360,24.1690,26.2460,26.4130,37.2640,27.0410,45.4590,36.3150,40.4140,40.0500,65.7400,95.9370,78.1260,58.7030,83.0990,129.0620,197.8660,61.1730,117.5550,150.6410,170.2750,152.7650,144.7630,108.1030,83.6150,117.1890,96.7460,128.4000,849.3410,212.2070,180.3990,205.3720,200.2100,780.3120,198.9710,139.9440,150.9380,202.9190,837.0970,3454.8510,606.7540,248.3370,95.8040,66.1860,48.0340,38.7780,39.0680,32.6920,30.1990,29.3210,33.2420,36.9790,47.2500,52.3690,60.0660,51.6120,48.7190,61.3720,87.0290,142.2670,137.3540,194.1660,131.3010,62.2410,39.6930,27.2170,22.9720,23.7990,20.8620,20.4600,24.7190,21.6970,21.3110,21.9780,22.2980,28.7230,25.3130,23.0440,22.5000,24.0040,26.8670,26.8540,24.5750,27.7950,28.6390,28.3500,35.5010,31.5980,30.1160,29.1930,21.2360,23.4360,20.1970,26.2530,19.0820,18.4050,21.0000,16.3580,20.5370,14.4240,15.5950,18.2580,15.0100,12.6000,11.0320,12.7090,11.8340,9.3840,13.0270,10.4900,14.9260,23.8740,29.5690,36.6820,36.8670,19.1410,6.0260,7.0330,6.7210,8.6970,4.3790,5.0580,4.5480,4.7610,3.4970,3.4800,2.5730,1.8920
-24.307309,34.299471,2016-07-18 07:27:06.924540,277,4.8380,4.9540,5.2390,5.6000,4.5690,4.4310,4.6510,4.5060,4.2020,4.4350,4.1540,4.1140,4.4960,4.2310,4.1960,4.3410,3.7390,3.9090,4.2420,4.0910,4.2390,4.0990,4.2230,4.0270,4.0340,4.1420,4.3400,4.6180,4.2820,4.2020,3.7660,4.6540,4.5880,4.4650,4.3680,4.8360,4.5960,4.6230,5.1470,5.2140,5.5410,6.4740,5.7710,6.5560,6.0730,5.8870,5.7960,6.8370,7.2300,6.6700,6.8670,7.4860,7.9760,7.3980,7.9000,9.0640,8.3540,9.9060,11.1670,14.7260,30.7750,25.3050,25.6780,26.0280,27.3760,26.9360,28.0040,31.6020,30.8660,32.9550,35.9550,53.4160,60.7420,95.4380,109.8860,155.0880,137.1630,124.0600,112.4050,105.5980,71.4250,66.6720,71.3360,58.9490,70.7790,70.4580,79.7710,62.1930,80.4460,128.6550,146.7930,686.4450,4615.6680,7372.3300,1658.5780,371.9630,221.4770,164.7340,107.6920,79.3580,90.5640,89.6560,44.6060,33.5110,31.9480,34.6200,32.8760,26.1290,26.1080,19.0780,15.5090,12.8720,12.3510,15.5810,17.2280,14.2500,13.7790,15.6710,12.2790,11.4950,12.3220,13.8410,10.9550,6.8670,5.0450,7.6060,5.7690,3.8380
-24.306302,34.301563,2016-11-03 07:27:07.211269,277,11.0960,11.5650,12.7750,11.2030,10.6470,9.3500,9.4470,9.8560,10.0250,9.2050,10.8640,8.8810,9.3280,9.3070,9.3330,8.5520,10.8330,9.3230,9.1070,9.6340,9.2730,9.3670,10.5340,9.6090,9.9610,9.9340,10.6890,10.1400,9.8960,9.0340,9.9730,9.7680,11.9700,10.7710,11.7970,11.9590,10.8330,13.9690,13.6660,13.4890,13.3780,13.9120,17.3690,15.1850,15.1670,17.0190,15.2470,17.6380,18.1190,17.9100,18.4170,15.8280,17.8000,19.0480,20.2820,21.0950,22.8280,23.8360,23.1780,29.5490,39.9040,62.6040,105.7440,112.6540,75.5760,63.4080,54.2570,64.3170,74.9010,88.5440,110.6130,151.5050,195.2930,298.7000,380.1510,387.7280,291.4860,224.5010,178.9570,161.6250,142.8170,134.5690,153.6200,111.6460,105.4680,105.7630,108.9340,111.5540,138.3360,102.1490,79.1630,85.7520,82.8500,69.5640,70.0850,51.9920,52.1620,81.0090,84.3550,132.9550,144.4490,95.3130,80.5320,87.3480,98.7530,63.6630,60.8860,63.4040,56.2760,54.1950,46.5820,56.7330,54.9800,33.0230,33.0420,34.4440,40.9840,26.6990,33.4670,24.6070,23.7860,32.2750,17.5760,17.2740,20.0210,12.3920,10.5290,2.8030
-24.306302,34.301563,2016-11-03 07:27:07.211269,277,11.3230,11.9560,12.9380,11.3970,10.9830,9.6070,9.9250,10.2540,10.5440,9.5290,11.0930,9.2290,9.8860,9.6830,9.4100,9.0850,11.0680,9.6160,9.3130,9.8700,9.5230,9.8300,10.7690,10.0560,10.3000,10.2690,10.9940,10.4970,10.1280,9.3600,10.3690,10.0650,12.2580,11.7920,12.2260,12.1420,11.3020,14.5260,14.3000,13.8210,13.8060,14.6520,17.4470,15.5350,15.3570,17.1690,15.2830,17.6420,18.1280,17.9070,18.4410,15.8460,17.7890,19.0470,20.2760,21.0880,22.8410,23.8370,23.1880,29.5550,39.9090,62.6420,105.7310,112.8200,75.5970,63.4670,54.2500,64.3260,74.8600,88.4390,110.5460,151.5840,195.1000,298.3380,379.9480,387.8950,291.4510,224.4350,178.8300,161.5150,142.7730,134.4710,153.5190,111.5900,105.4340,105.7190,108.8980,111.4810,138.3740,102.2880,79.1550,85.6950,82.8410,69.4950,69.9870,51.9420,52.1300,80.9530,84.3530,132.9830,144.2680,95.1790,80.4550,87.2570,98.6540,63.6140,60.8480,63.3250,56.2700,54.2590,46.5860,56.8040,55.0100,33.0490,33.0270,34.4720,41.0680,26.7260,33.4780,24.6090,23.8040,32.3100,17.6140,17.3310,20.0370,12.4150,10.5270,2.8020
-24.306127999999998,34.299191,2017-08-19 19:58:24.195491,170,19.6750,18.9790,20.3230,19.5490,18.6900,20.5450,19.2280,25.7450,23.0280,23.7090,35.7530,22.2420,37.4010,26.5300,27.8120,32.9540,48.4260,42.1870,74.7750,101.2690,125.8770,140.1520,163.2660,184.5150,219.4830,285.0310,303.3640,343.7640,351.7340,269.0660,187.6500,179.8450,218.1110,206.1180,370.3180,977.0650,12510.7770,27442.2620,1243.4630,337.7630,223.1190,199.1220,165.1350,114.8410,90.5820,110.5880,108.9260,87.9310,91.7840,130.5680,171.1860,549.0840,505.6560,157.1980,68.5420,53.7830,35.2410,36.9090,33.6110,30.3340,26.9700,25.6930,26.3370,28.4420,30.5930,27.8170,31.4780,30.6470,28.6330,29.1330,31.1450,41.1010,60.7340,48.2360,66.1930,59.4390,38.5430,37.9910,30.6680,32.4920,37.5760,43.6300,32.8890,25.9360,26.4560,21.4630,22.5540,19.1530,15.6010,15.1800,19.1720,19.4580,29.2570,40.0400,45.9650,53.0220,64.5820,73.9410,68.7220,30.5170,22.9890,19.8440,18.0290,17.5700,14.1980,15.0980,17.8040,13.3730,10.5550,9.2540,8.0740,10.2850,8.9600,8.6810,9.5000,6.1020,6.8180,7.4090,7.2940,6.6370,6.1650,6.5070,6.1900,5.4180,5.0840,3.4260,0.8530,0.2720
-24.307254,34.296825,2019-03-09 19:58:28.072589,170,109.7720,89.8420,96.1910,96.0810,134.6050,97.1380,88.3830,107.1280,109.2190,94.4560,132.4470,176.5940,190.0360,207.0480,244.1870,176.3240,142.7750,125.4760,138.0090,159.8880,193.9830,207.7270,195.8410,139.0910,141.6320,145.0930,109.5440,89.1600,87.1310,98.3390,102.8410,116.1810,127.0100,140.3570,148.8460,166.8570,244.8050,214.8080,139.2290,99.3450,82.6560,73.4890,69.1880,82.1290,64.8660,65.7900,56.3510,61.1040,47.1900,43.4580,47.0060,55.6870,44.0100,45.5330,40.7600,46.1880,39.2730,42.2620,46.4510,44.5850,57.0610,60.1100,59.9030,69.3050,60.8510,59.7030,54.4100,51.2020,57.8450,52.1480,51.5530,47.0720,45.0140,45.2120,35.3200,39.2910,35.8050,32.2250,33.6540,37.3820,29.8720,33.3230,31.2390,29.5370,33.0550,36.9850,44.8390,40.2470,41.5260,59.7410,88.2750,73.6600,83.6620,120.4830,148.7610,181.1310,152.6000,119.5280,96.2160,109.1930,86.1100,60.6310,68.7640,78.4670,45.4250,47.8680,40.5650,47.5120,39.3490,36.6240,38.8670,41.8760,23.4910,28.1500,26.2370,34.9010,36.4150,27.3540,35.2170,60.6540,83.6870,104.0630,50.5180,17.1930,13.9710,13.3300,4.8820,5.9230
-24.303818,34.293406,2018-12-26 07:27:13.310474,277,11.5320,12.5530,10.3660,10.1100,9.5240,10.1060,9.5510,10.9320,10.3950,9.8670,10.8850,7.4440,11.7550,11.6320,9.9320,9.3320,9.9080,8.6640,8.7030,9.2370,9.0300,11.1440,9.3760,10.6560,9.9560,11.4270,11.7680,9.6590,12.4560,10.6200,12.6300,11.6710,12.6960,14.0250,13.4410,15.6160,13.8680,15.7490,17.9170,16.9680,17.7770,17.5720,17.9100,17.8850,17.4010,18.3110,20.5350,21.2820,19.7060,25.9490,23.5110,30.0150,40.6430,44.3910,95.3950,99.1370,72.1110,57.7290,48.9880,47.9930,56.1580,73.4400,77.6180,72.3770,101.6080,121.3960,183.8890,235.2910,371.3680,458.2350,335.3890,232.6930,171.3240,162.3500,136.0870,185.8280,190.1390,172.1710,184.1850,163.8520,124.2620,106.7920,123.3060,102.9670,98.1880,117.7090,150.7280,178.8170,123.8990,88.2450,65.1730,71.5550,80.6040,54.1160,60.0800,49.7960,35.9400,41.2400,47.1060,42.3760,45.4040,42.1570,37.1950,36.1430,38.3620,49.2230,47.4620,48.2410,44.6500,41.9460,54.9800,68.1750,63.2140,58.2420,45.3930,49.9530,54.4770,60.3880,47.7070,38.0310,24.2150,30.7660,14.5240,14.4510,7.5890,7.5160,5.3170,4.4080
-24.305075,34.294171,2017-07-04 07:27:14.972530,277,5.2510,5.7240,5.2450,5.0610,5.4440,5.6540,5.7050,4.9730,5.0450,5.0070,4.8890,5.2300,5.3950,4.5850,4.8490,5.1740,5.4500,5.1410,5.1130,5.7910,5.2930,5.1910,5.0860,5.6380,5.0580,6.0830,6.3000,6.3960,6.4640,5.4500,6.6790,6.1090,8.1700,8.3440,8.0750,8.3650,8.6890,8.6660,10.3660,9.6280,9.7920,10.7760,10.0170,11.5090,10.0840,11.5690,9.8910,10.8060,19.9860,15.5030,14.7780,22.0350,33.1470,29.0860,24.4590,22.1890,20.3270,20.5100,16.8960,20.9030,24.4150,26.9210,26.7160,38.0270,40.4650,50.2460,65.2220,81.7190,124.0530,108.5790,90.6270,99.4420,99.6680,92.2220,113.9630,68.0920,69.6960,79.0270,46.8460,52.5230,56.3000,59.1190,93.3860,110.5740,90.1940,80.3690,139.8370,164.2730,433.3970,4072.7420,4163.9060,671.7690,477.9780,109.3560,63.9610,49.7750,34.8890,25.3960,25.3740,19.3210,19.9050,19.0510,28.5320,32.3830,26.1190,18.8940,29.5820,26.9400,17.6600,18.0880,21.5000,18.3650,14.6300,19.7230,14.8680,10.4890,16.0280,8.2840,10.3640,10.1220,7.8290,7.3200,6.6630,5.9460,2.9760,2.6020,0.7560,0.4880
